../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,23-NOV-2016,"Oecomys rutilus voucher TTU101025 alpha(1,3)fucosyltransferase (Fut4) gene, partial cds",1,Oecomys rutilus (red arboreal rice rat),KP778908,TTU101025,"Almendra,A.L., Rogers,D.S., Gonzolez-Cozatl,F.X. and Engstrom,M.D.",Molecular phylogenetics of the genus Handleyomys,Unpublished,"Almendra,A.L., Rogers,D.S., Gonzolez-Cozatl,F.X. and Engstrom,M.D.",Direct Submission,"Submitted (15-FEB-2015) Brigham Young university, 401 WIDB, Provo, UT 84602, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-JAN-2017,"Akodon aerosus voucher TTU85216 alcohol dehydrogenase (Adh1) gene, intron 2",1,Akodon aerosus (highland grass mouse),KT361504,TTU85216,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Phylogenetic relationships and divergence of the subfamily Tylomyinae (Rodentia: Cricetidae) as determined by a multilocus dataset,Unpublished,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Direct Submission,"Submitted (31-JUL-2015) Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-JAN-2017,"Phyllotis haggardi voucher TTU85469 alcohol dehydrogenase (Adh1) gene, intron 2",1,Phyllotis haggardi (Haggard's leaf-eared mouse),KT361505,TTU85469,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Phylogenetic relationships and divergence of the subfamily Tylomyinae (Rodentia: Cricetidae) as determined by a multilocus dataset,Unpublished,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Direct Submission,"Submitted (31-JUL-2015) Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-JAN-2017,"Calomys callosus voucher TTU66553 alcohol dehydrogenase (Adh1) gene, intron 2",1,Calomys callosus (large vesper mouse),KT361506,TTU66553,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Phylogenetic relationships and divergence of the subfamily Tylomyinae (Rodentia: Cricetidae) as determined by a multilocus dataset,Unpublished,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Direct Submission,"Submitted (31-JUL-2015) Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-JAN-2017,"Peromyscus levipes voucher TTU82707 alcohol dehydrogenase (Adh1) gene, intron 2",1,Peromyscus levipes (nimble-footed mouse),KT361507,TTU82707,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Phylogenetic relationships and divergence of the subfamily Tylomyinae (Rodentia: Cricetidae) as determined by a multilocus dataset,Unpublished,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Direct Submission,"Submitted (31-JUL-2015) Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-JAN-2017,"Baiomys taylori voucher TTU54633 alcohol dehydrogenase (Adh1) gene, intron 2",1,Baiomys taylori (northern pygmy mouse),KT361508,TTU54633,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Phylogenetic relationships and divergence of the subfamily Tylomyinae (Rodentia: Cricetidae) as determined by a multilocus dataset,Unpublished,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Direct Submission,"Submitted (31-JUL-2015) Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-JAN-2017,"Scotinomys teguina voucher TTU104355 alcohol dehydrogenase (Adh1) gene, intron 2",1,Scotinomys teguina (Alston's brown mouse),KT361509,TTU104355,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Phylogenetic relationships and divergence of the subfamily Tylomyinae (Rodentia: Cricetidae) as determined by a multilocus dataset,Unpublished,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Direct Submission,"Submitted (31-JUL-2015) Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-JAN-2017,"Nyctomys sumichrasti voucher TTU84484 alcohol dehydrogenase (Adh1) gene, intron 2",1,Nyctomys sumichrasti (vesper rat),KT361510,TTU84484,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Phylogenetic relationships and divergence of the subfamily Tylomyinae (Rodentia: Cricetidae) as determined by a multilocus dataset,Unpublished,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Direct Submission,"Submitted (31-JUL-2015) Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-JAN-2017,"Holochilus sciureus voucher TTU75634 beta-fibrinogen (FGB) gene, intron 7",1,Holochilus sciureus (marsh rat),KT361511,TTU75634,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Phylogenetic relationships and divergence of the subfamily Tylomyinae (Rodentia: Cricetidae) as determined by a multilocus dataset,Unpublished,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Direct Submission,"Submitted (01-AUG-2015) Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-JAN-2017,"Akodon aerosus voucher TTU85216 beta-fibrinogen (FGB) gene, intron 7",1,Akodon aerosus (highland grass mouse),KT361512,TTU85216,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Phylogenetic relationships and divergence of the subfamily Tylomyinae (Rodentia: Cricetidae) as determined by a multilocus dataset,Unpublished,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Direct Submission,"Submitted (01-AUG-2015) Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-JAN-2017,"Phyllotis haggardi voucher TTU85469 beta-fibrinogen (FGB) gene, intron 7",1,Phyllotis haggardi (Haggard's leaf-eared mouse),KT361513,TTU85469,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Phylogenetic relationships and divergence of the subfamily Tylomyinae (Rodentia: Cricetidae) as determined by a multilocus dataset,Unpublished,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Direct Submission,"Submitted (01-AUG-2015) Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-JAN-2017,"Calomys callosus voucher TTU66553 beta-fibrinogen (FGB) gene, intron 7",1,Calomys callosus (large vesper mouse),KT361514,TTU66553,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Phylogenetic relationships and divergence of the subfamily Tylomyinae (Rodentia: Cricetidae) as determined by a multilocus dataset,Unpublished,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Direct Submission,"Submitted (01-AUG-2015) Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-JAN-2017,"Neotoma albigula voucher TTU76474 beta-fibrinogen (FGB) gene, intron 7",1,Neotoma albigula (white-throated woodrat),KT361515,TTU76474,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Phylogenetic relationships and divergence of the subfamily Tylomyinae (Rodentia: Cricetidae) as determined by a multilocus dataset,Unpublished,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Direct Submission,"Submitted (01-AUG-2015) Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-JAN-2017,"Neotoma fuscipes voucher TTU81391 beta-fibrinogen (FGB) gene, intron 7",1,Neotoma fuscipes (dusky-footed woodrat),KT361516,TTU81391,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Phylogenetic relationships and divergence of the subfamily Tylomyinae (Rodentia: Cricetidae) as determined by a multilocus dataset,Unpublished,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Direct Submission,"Submitted (01-AUG-2015) Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-JAN-2017,"Neotoma micropus voucher TTU80856 beta-fibrinogen (FGB) gene, intron 7",1,Neotoma micropus (Southern Plains woodrat),KT361517,TTU80856,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Phylogenetic relationships and divergence of the subfamily Tylomyinae (Rodentia: Cricetidae) as determined by a multilocus dataset,Unpublished,"Keith,M.S., Thompson,C.W. and Bradley,R.D.",Direct Submission,"Submitted (01-AUG-2015) Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-JAN-2017,"Peromyscus crinitus voucher TTU108167 beta-fibrinogen (FGB) gene, intron 7",1,Peromyscus crinitus,KT375572,TTU108167,"Keith,M.S., Platt,R.N. and Bradley,R.D.",Molecular data indicates that Isthmomys is not aligned with Peromyscus,Unpublished,"Keith,M.S., Platt,R.N. and Bradley,R.D.",Direct Submission,"Submitted (03-AUG-2015) Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-JAN-2017,"Reithrodontomys megalotis voucher TTU40942 beta-fibrinogen (Beta-fibrinogen genes (FGB)) gene, intron 7",1,Reithrodontomys megalotis (western harvest mouse),KT375573,TTU40942,"Keith,M.S., Platt,R.N. and Bradley,R.D.",Molecular data indicates that Isthmomys is not aligned with Peromyscus,Unpublished,"Keith,M.S., Platt,R.N. and Bradley,R.D.",Direct Submission,"Submitted (03-AUG-2015) Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,27-JAN-2016,"Ondatra zibethicus voucher TTU118894 cytochrome b gene, complete cds; mitochondrial",1,mitochondrion Ondatra zibethicus (muskrat),KT376464,TTU118894,"Falcone,J.H., Mauldin,M.R. and Bradley,R.D.",A Genetic investigation into the Pecos River muskrat (Ondatra zibethicus ripensis),Unpublished,"Falcone,J.H., Mauldin,M.R. and Bradley,R.D.",Direct Submission,"Submitted (10-AUG-2015) Biology, Texas Tech University, Dept of Biological Sciences Texas Tech University Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,27-JAN-2016,"Ondatra zibethicus voucher TTU118893 cytochrome b gene, complete cds; mitochondrial",1,mitochondrion Ondatra zibethicus (muskrat),KT376465,TTU118893,"Falcone,J.H., Mauldin,M.R. and Bradley,R.D.",A Genetic investigation into the Pecos River muskrat (Ondatra zibethicus ripensis),Unpublished,"Falcone,J.H., Mauldin,M.R. and Bradley,R.D.",Direct Submission,"Submitted (10-AUG-2015) Biology, Texas Tech University, Dept of Biological Sciences Texas Tech University Box 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Oryzomys palustris voucher TTU82920 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Oryzomys palustris (marsh rice rat),KT950889,TTU82920,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation in the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Holochilus sciureus voucher TTU75634 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Holochilus sciureus (marsh rat),KT950890,TTU75634,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Akodon aerosus voucher TTU85216 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Akodon aerosus (highland grass mouse),KT950891,TTU85216,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Phyllotis haggardi voucher TTU85469 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Phyllotis haggardi (Haggard's leaf-eared mouse),KT950892,TTU85469,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Calomys callosus voucher TTU66553 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Calomys callosus (large vesper mouse),KT950893,TTU66553,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Hodomys alleni voucher TK45042 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Hodomys alleni (Allen's woodrat),KT950894,TK45042,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Neotoma albigula voucher TTU76474 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Neotoma albigula (white-throated woodrat),KT950895,TTU76474,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Neotoma fuscipes voucher TTU81391 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Neotoma fuscipes (dusky-footed woodrat),KT950897,TTU81391,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Neotoma mexicana voucher TTU79129 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Neotoma mexicana (Mexican woodrat),KT950898,TTU79129,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Xenomys nelsoni voucher TTU37790 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Xenomys nelsoni,KT950899,TTU37790,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Peromyscus gossypinus voucher TTU80682 GHR gene, exon 10",1,Peromyscus gossypinus (cotton mouse),KT950900,TTU80682,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Peromyscus beatae voucher TTU105037 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Peromyscus beatae,KT950901,TTU105037,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Peromyscus levipes voucher TK47819 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Peromyscus levipes (nimble-footed mouse),KT950902,TK47819,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Peromyscus schmidlyi voucher TK72442 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Peromyscus schmidlyi,KT950903,TK72442,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Peromyscus aztecus evides voucher TTU82696 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Peromyscus aztecus evides,KT950904,TTU82696,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Peromyscus attwateri voucher TTU55688 growth hormone receptro (GHR) gene, exon 10 and partial cds",1,Peromyscus attwateri (Texas deermouse),KT950905,TTU55688,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Peromyscus gratus voucher TK46354 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Peromyscus gratus (Osgood's mouse),KT950906,TK46354,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Peromyscus megalops voucher TTU82712 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Peromyscus megalops (brown deer mouse),KT950908,TTU82712,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JAN-2017,"Peromyscus hooperi voucher TTU104425 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Peromyscus hooperi (Hooper's deermouse),KT950909,TTU104425,"Keith,M.S., Platt,R.N., Thompson,C.W., Amman,B.R. and Bradley,R.D.","Phylogenetic Relationships, Divergence, and Radiation within the Subfamily Neotominae (Rodentia: Cricetidae)",Unpublished,"Keith,M.S. and Bradley,R.D.",Direct Submission,"Submitted (23-OCT-2015) Department of Biological Sciences, Texas Tech University, BOX 43131, Lubbock, TX 79409-3131, USA"
